danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,cluster
0.496,0.988,7,-3.444,1,0.0719,1.63e-05,0.556,0.0339,0.293,115.056,06aAaOhylOXXBRDZW4NyP2,13
0.478,0.986,10,-2.882,0,0.0558,2.26e-05,0.859,0.156,0.508,100.042,0XPfMFlngVY5cNDUqwgv8c,8
0.392,0.948,2,-3.466,1,0.07,4.18e-05,0.717,0.665,0.296,95.896,7ukwrn6yx7pVYXcylwF7JX,2
0.417,0.979,7,-3.199,0,0.05,0.000294,0.812,0.366,0.617,111.711,2cCarSMb0TKG9KhuXHN1v9,15
0.188,0.949,2,-2.489,0,0.0598,0.00016,0.835,0.32,0.554,108.075,6zqEWTd8R4S5LzFLmjCSW4,15
0.513,0.991,1,-6.454,0,0.0618,1.28e-05,0.0101,0.302,0.341,134.961,60eeJAGM7X0Ly3JTRURAep,15
0.44,0.952,3,-3.691,1,0.0572,0.00115,0.896,0.0925,0.246,99.538,2v3hw60laqNnrNM7KFyX19,9
0.398,0.984,7,-3.888,1,0.114,6.51e-05,0.21,0.262,0.392,141.165,6hSOotMZeAEvutPAWe04pJ,20
0.445,0.985,7,-2.725,1,0.0564,1.16e-05,0.576,0.277,0.502,95.011,69S3d9PyjS3C7ZY5G71ebs,19
0.539,0.977,2,-3.063,1,0.114,0.000767,0.0,0.0679,0.341,144.99,7BkeYl8OGLmegLf9HYgGCF,20
0.351,0.984,11,-4.569,1,0.121,2.98e-05,0.0139,0.419,0.242,175.102,5YcB0wui6lsi7q9M5WAjkv,20
0.484,0.994,9,-1.626,1,0.0884,6.97e-05,0.0487,0.13,0.267,99.951,2uGO6fRuR4vWUvWl6gsafk,19
0.543,0.991,9,-2.956,1,0.116,0.00111,0.0,0.414,0.312,120.015,3tFZvkBSwsFOeYHFjy4HT9,19
0.515,0.989,7,-4.827,1,0.139,6.88e-05,0.00501,0.676,0.151,134.949,2XRAAIGJdOiNmj0enx19iV,1
0.274,0.882,2,-6.308,1,0.079,0.00215,0.0908,0.104,0.102,109.947,1IIGKo5bxRdlsl96dAeSlU,19
0.622,0.956,6,-3.658,1,0.133,0.00268,0.0,0.394,0.557,115.963,7yLzGp7vC3qg5FlBmUa8Rg,19
0.501,0.971,4,-4.043,1,0.0537,0.00899,0.0,0.0639,0.591,75.997,5tXgNRHlUyfrc7P5GgpwnI,19
0.318,0.972,7,-3.434,1,0.146,8.49e-05,0.000129,0.312,0.256,103.097,0yK3bCcDM5cDDykBlQ5S2w,19
0.245,0.961,2,-4.223,0,0.0852,9.79e-05,0.00433,0.164,0.574,96.0,39ZiU2QVBvDQzeepJjg8tp,15
0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,5OxclJsdFESni44YlpNpkR,19
0.538,0.966,4,-4.94,0,0.112,3.78e-06,0.132,0.191,0.263,124.981,51xLAqptt4zeNgZDfsiAo9,15
0.526,0.979,3,-5.069,0,0.146,0.00265,2.73e-06,0.267,0.293,112.527,5ikmANodq6YeIg2Q0zwupt,15
0.362,0.742,5,-6.99,0,0.0321,4.44e-06,0.809,0.37,0.351,134.883,6EAsLKCDMQV3BRRb9OdaMJ,2
0.422,0.969,1,-3.56,0,0.0556,0.00054,0.0,0.281,0.577,171.99,6vQT1Y3MTGCpc31VIF5Ela,4
0.528,0.936,1,-4.501,0,0.031,4.69e-05,4.9e-05,0.37,0.49,97.973,2ArOs9tz8SC5cP6SIMD3P5,15
0.208,0.909,3,-5.24,0,0.0802,0.000652,0.0,0.26,0.358,160.001,1Tcn7HQSCQzyzzUhonDuag,4
0.212,0.89,1,-4.908,0,0.0665,0.000181,4.26e-06,0.117,0.425,85.801,1PWlRT13HF5SaIVD093pCw,15
0.479,0.878,1,-5.368,0,0.0551,0.00183,0.000768,0.31,0.286,104.013,6OrMblzPzh6Z0pIKVeWwd3,15
0.492,0.893,6,-5.204,0,0.0551,0.000376,5.33e-06,0.148,0.421,132.929,6alafPKB5P0vqlNyd0garu,15
0.426,0.959,0,-4.95,1,0.0525,5.36e-05,6.54e-06,0.707,0.372,155.01,5qD3Qv8Wu3r5uRD0DahcZy,1
0.374,0.986,11,-4.374,0,0.164,0.000314,0.000162,0.371,0.247,169.757,5N7Zvj2lx1kKbTgFN5UmzH,4
0.318,0.978,8,-3.631,0,0.107,6.01e-05,0.826,0.0691,0.349,179.984,6zo1bJD6CRb4ggVmvGzaBB,4
0.503,0.981,1,-5.701,1,0.0936,0.000682,9.06e-05,0.194,0.34,124.91,2KGCOtaTbNIbwrxS0a2UMv,19
0.505,0.964,7,-3.673,1,0.0718,9.97e-05,2.85e-06,0.113,0.571,138.021,6WaYiQUPel70HUaCZj5eND,20
0.262,0.991,1,-5.373,0,0.167,4.09e-05,0.204,0.15,0.0827,192.858,7rb8JRuyMqJSBOSoaFMtCY,4
0.622,0.876,0,-6.831,1,0.092,0.00281,0.000575,0.0781,0.253,129.944,1OVtJ3EBbpbSJ0KFLBGF0q,19
0.492,0.939,0,-6.355,0,0.0786,5.93e-06,0.489,0.119,0.0688,108.078,6JgEPmUtP0xrzHtljM15W9,0
0.51,0.885,0,-4.296,1,0.0612,0.012,0.0,0.424,0.46,139.982,6mGQXpf6ESEb0qVHpuA5Kg,20
0.333,0.986,7,-4.828,1,0.126,0.000286,0.0,0.218,0.0836,159.001,0lRlWXG3HpYwRB12J6nfJP,20
0.449,0.96,1,-4.419,1,0.0918,0.000348,0.0,0.061,0.352,139.983,3kr5RjzyULgH9O9ZHWAEkj,20
0.496,0.964,3,-4.25,0,0.143,0.000129,0.00155,0.19,0.26,126.359,0Nv1z43iJePF8kp1EMRS0c,15
0.352,0.915,8,-3.727,1,0.0586,4.13e-05,0.000488,0.208,0.264,82.589,2tbdpZIOkV8kK0pZDBxXRQ,19
0.446,0.972,7,-5.689,1,0.1,1.26e-06,0.368,0.356,0.199,108.027,08YwIGFDmY2FjeY05kgUmX,19
0.304,0.952,2,-4.156,1,0.188,0.000242,5e-05,0.29,0.317,84.317,3ZFP6XrE0FHu4duyi7vRoL,19
0.497,0.916,7,-3.323,1,0.108,0.000323,0.0,0.36,0.401,96.051,3aniWcwiiYKHpm3F5TdeKD,19
0.294,0.679,8,-6.182,1,0.152,0.000551,5.13e-05,0.165,0.383,198.03,4xWirulal0kGikFE3WSU75,20
0.452,0.937,1,-3.346,0,0.161,0.000209,3.61e-06,0.606,0.604,164.032,6sIbv1oWOuma2qV907MUbk,1
0.546,0.945,1,-4.399,1,0.0531,0.000311,0.0,0.724,0.545,135.128,6Q1m1GyNxyOwZ2ud3p7XoS,1
0.527,0.947,0,-1.948,0,0.0387,0.00948,0.0,0.132,0.532,142.054,3gcwc81JOrMSFUXr8PAkMV,12
0.289,0.982,9,-3.052,1,0.0551,0.00505,0.0,0.161,0.774,180.212,7dbwliCP94bEhVVb7Ap7C9,20
0.402,0.969,8,-2.825,1,0.181,9.14e-05,0.0325,0.225,0.262,173.847,6RJdYpFQwLyNfDc5FbjkgV,20
0.432,0.886,8,-3.991,1,0.0341,9.2e-05,4.74e-05,0.338,0.248,76.04,11ajcVj3qSyyMPUpTJUP3y,19
0.527,0.979,6,-5.42,0,0.136,3.74e-05,0.000426,0.108,0.143,140.048,6lfwa5eEjiBiVzvxf0LHIw,4
0.239,0.951,4,-5.259,0,0.166,0.000338,0.00119,0.252,0.105,140.024,4RqYIpKL0gu6iCXhDwTVGz,4
0.469,0.991,1,-1.275,1,0.0475,0.00162,1.43e-06,0.0826,0.46,139.765,297lTBnCfkMyqzCfDCpqn6,20
0.509,0.544,7,-6.116,1,0.0298,0.431,0.00369,0.148,0.221,140.0,0hykapVWE8kuDAKefT9IjP,6
0.465,0.957,4,-5.959,0,0.081,0.000111,0.629,0.254,0.309,113.075,2mX8yyI3zLICo2Xw3sXKJc,15
0.209,0.951,11,-8.108,0,0.149,0.000346,0.109,0.372,0.147,179.901,4XrS0iZ8T1epgvCcAFRtt1,4
0.46,0.977,8,-3.416,1,0.0535,0.00051,6.31e-06,0.35,0.187,89.935,0x7SA8RlCDG6nZHQOtdRCU,19
0.355,0.919,7,-3.771,1,0.356,0.00234,0.000313,0.262,0.259,159.922,2gT72HL4Y84K2Mle3miAMJ,10
0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02,5bU4KX47KqtDKKaLM4QCzh,12
0.595,0.808,5,-6.595,0,0.0564,0.00013,1.68e-05,0.103,0.712,149.989,4EFb9FhLyFiDbYKwBwDZre,12
0.409,0.987,10,-5.505,1,0.08,3.65e-06,0.639,0.8,0.311,108.448,66DYinBSnJ7zSI8uL4ZGjb,2
0.21,0.952,5,-5.57,1,0.421,0.000265,3.07e-05,0.042,0.15,172.055,1OeUAnQzyziBEwnZEg7pet,10
0.59,0.849,11,-4.691,0,0.0792,0.0305,0.0,0.11,0.178,131.018,7vrKEP66NdiQDPryPG6olO,15
0.474,0.969,5,-5.609,0,0.0911,0.00145,0.000567,0.0738,0.192,140.056,59Zt3ljewoHZ0A2J6qayNo,4
0.425,0.983,2,-5.128,1,0.109,4.93e-05,0.000456,0.0723,0.169,180.014,1eHQcUWeaxirrRU0FWiUM3,20
0.478,0.926,6,-4.728,0,0.0753,0.0011,0.0,0.447,0.312,92.994,2hpiAF6SdteB0RbSTSMaXq,15
0.301,0.992,0,-2.816,1,0.298,0.000623,9.63e-05,0.411,0.136,179.136,2MPcAxH9maeDEbMmLAp51U,10
0.484,0.862,7,-5.326,1,0.0438,3.85e-05,0.456,0.278,0.42,143.381,4abJbqX8C8CQTXHZxEbJZz,20
0.404,0.968,11,-3.147,0,0.113,2.37e-05,0.000784,0.245,0.28,148.372,0T03u6F5NcBWuWMsZYCAXY,4
0.473,0.953,7,-4.549,1,0.107,3.97e-05,0.00227,0.0465,0.322,138.022,2ChJcWHogLUQvkT6iZCCCi,20
0.491,0.978,5,-5.239,1,0.0848,9.15e-05,0.233,0.0991,0.263,145.034,6RMdL2vqF0yKMVwI5UedR4,20
0.448,0.913,11,-3.094,0,0.0399,3.92e-05,1.46e-05,0.236,0.233,92.482,23ttPeTdUAaOC9RSXb3Ze6,15
0.425,0.983,2,-5.128,1,0.109,4.93e-05,0.000456,0.0723,0.169,180.014,4tobG4e6QDqZbENEqsY4la,20
0.377,0.977,5,-5.501,0,0.0788,9.89e-06,0.763,0.599,0.246,147.043,6hPlZWKfEk8bEF4SA71XMt,2
0.267,0.988,0,-4.146,1,0.152,6.04e-05,0.485,0.186,0.0992,184.849,6tGyLydK5lNXz8Aw44wRj8,20
0.185,0.983,1,-7.301,1,0.235,1.66e-05,0.191,0.197,0.102,178.864,3jpGc7gcoTyQsrlfQ332Ql,20
0.445,0.98,5,-4.369,0,0.0731,2.45e-05,0.163,0.129,0.285,155.045,0WZZENH0kt3O2cBE8q5IRq,4
0.246,0.954,8,-3.811,1,0.0975,5.79e-05,0.291,0.126,0.164,97.553,27sTzAelgljD6Uxp88BqA3,19
0.421,0.847,7,-5.141,0,0.051,0.0207,0.0133,0.275,0.125,140.072,02gIPDHCTuKgKEl2VlgPzt,15
0.412,0.952,7,-6.261,1,0.0656,4.23e-06,0.000547,0.337,0.218,127.495,6mGttrYvVKMNPnOGnoTG5o,19
0.368,0.951,11,-5.973,0,0.105,8.26e-05,3.66e-05,0.203,0.0796,184.031,5yxBjLv4Zh3VLp4kSvoZyG,4
0.505,0.978,6,-3.166,0,0.11,0.000163,0.266,0.346,0.385,93.793,1vDJE9fE7FB8proknu3u8E,15
0.321,0.556,8,-8.802,0,0.0329,0.00518,0.0901,0.125,0.167,180.293,7m9fVH8Yc86JHVAOJFhvFX,4
0.486,0.986,1,-4.71,1,0.0818,0.000662,0.048,0.29,0.501,180.085,5IVA7WzOlWrmZh8EqZqMaw,20
0.529,0.938,8,-4.625,0,0.155,0.00937,0.0203,0.0488,0.193,117.988,3uBsC7FVaQchtG0FdjD8gh,15
0.39,0.942,0,-7.743,1,0.0806,7.71e-06,0.102,0.14,0.17,90.216,5nPCIvymgNTiXN7hMMTbdX,19
0.416,0.95,7,-8.13,1,0.0658,0.00018,0.137,0.108,0.164,152.96,3XW4lv9a1APFISmf1cP1bT,20
0.35,0.941,1,-7.225,1,0.0854,3.75e-05,0.195,0.216,0.29,85.205,4mdop8Jx5BwspAQzvjF8pu,19
0.353,0.937,6,-5.804,1,0.0867,9.16e-05,0.262,0.0914,0.117,184.019,0ZplcDWR173MYbJ2clsCLI,20
0.428,0.961,1,-4.303,1,0.0709,0.000263,0.449,0.335,0.189,89.991,7AQs7Re2OriiKr1kbQkdtJ,19
0.283,0.942,1,-4.74,1,0.102,0.000875,0.353,0.0919,0.167,161.295,7GEA9W3dDno5BJuu6iqMnZ,20
0.385,0.961,1,-4.122,0,0.0942,1.83e-05,0.548,0.218,0.0984,94.499,7KTMuVmRSegnbU2XBjPJLd,15
0.337,0.965,11,-6.216,0,0.103,3.49e-06,0.596,0.326,0.162,88.123,5rmWJr7s2nJkhfmjJnMTXe,15
0.368,0.962,11,-6.102,1,0.112,1.14e-05,0.518,0.262,0.206,90.149,6FR63ZJN7F8SlvdtfoDhV5,19
0.491,0.962,6,-5.84,0,0.138,0.000129,0.0722,0.196,0.0993,104.946,2nvpPOBJtiKmwWDxzTt1GX,15
0.124,0.808,3,-9.005,0,0.134,0.000348,0.642,0.255,0.114,170.227,57OaGNfexIf1epqn9m6RP7,4
0.313,0.848,11,-5.74,0,0.0569,2.21e-05,0.00113,0.351,0.101,183.982,5V1ew9rBmDWIT4PNF68RCF,4
0.413,0.919,1,-7.677,1,0.0618,4.71e-06,2.64e-06,0.0679,0.146,90.033,0qdzdBNLU6BAxTCt8FLptu,19
0.385,0.944,4,-5.23,0,0.101,0.000994,0.0,0.102,0.303,144.033,72jGeL3qwyOrmByT0DUWdj,4
0.464,0.955,0,-3.778,0,0.0387,0.00524,1.12e-05,0.161,0.451,95.003,2Wy6uQOX2y45ooKuQb7Q9B,15
0.254,0.983,3,-4.302,0,0.144,0.00102,0.000268,0.112,0.276,194.763,5V23reOmXgVLfthj8VGGpK,4
0.433,0.974,2,-4.683,0,0.0917,0.000866,0.404,0.0977,0.158,76.023,3m3xlb2rdYGX5CZj0A8DBX,15
0.45,0.863,4,-7.284,0,0.0649,6.28e-05,0.0,0.358,0.62,75.028,6IkcTpdDbL4OVg7skLdUyF,15
0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,0L7zm6afBEtrNKo6C6Gj08,15
0.494,0.864,7,-8.176,1,0.0711,0.00049,0.0,0.303,0.59,155.046,1RQ50jZIxLYHd09bGo5jWk,20
0.438,0.989,10,-2.354,0,0.0959,4.94e-06,0.00198,0.941,0.332,174.012,2lN6G35gsXkA3xzPYqmis5,1
0.501,0.905,11,-5.721,0,0.0518,1.88e-05,0.765,0.383,0.584,123.277,6nJPHXRpKYv2yqtalEjKy5,8
0.437,0.916,2,-3.223,1,0.0681,5.64e-05,0.124,0.0257,0.332,173.961,0DIStdtP0gEKAwKtLGK56u,20
0.462,0.996,11,-2.973,0,0.231,5.8e-05,0.00377,0.139,0.145,122.072,0Y2i84QWPFiFHQfEQDgHya,15
0.484,0.919,1,-5.463,1,0.0566,0.000302,0.178,0.16,0.55,174.071,4PV9Gly5KxQM0WColNUNZJ,20
0.409,0.982,4,-4.372,0,0.0724,1.53e-05,0.304,0.163,0.459,97.565,3UMdy9uEXGFm2QCb0xmKhA,15
0.386,0.911,4,-5.149,0,0.055,0.000107,0.241,0.255,0.0708,105.374,6BLDvx3V5L2mgL2fjBTZzF,15
0.455,0.976,11,-3.423,0,0.094,0.000169,0.0,0.0476,0.391,165.974,5xKKnTQDH4RYQef8PUYFIw,4
0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4OROzZUy6gOWN4UGQVaZMF,4
0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,7fcfNW0XxTWlwVlftzfDOR,12
0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,51TG9W3y9qyO8BY5RXKgnZ,12
0.227,0.995,10,-4.361,0,0.173,0.000405,0.393,0.127,0.0363,87.499,4fiOTntQKr24p07FvQDHZE,15
0.624,0.934,4,-3.229,1,0.0436,0.00232,2.67e-05,0.106,0.411,96.038,7iD5t0YgWvIIrvZtw6IIxQ,19
0.342,0.91,4,-7.748,1,0.0758,4.02e-05,0.000121,0.0823,0.547,140.452,6EPRKhUOdiFSQwGBRBbvsZ,20
0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,6ursmCnbc9oDRGa2yHKkoZ,15
0.283,0.891,2,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,1pr9TZGOXeJUggIal1Wq3R,19
0.638,0.891,9,-6.901,0,0.0422,0.00224,0.11,0.325,0.735,125.115,6XcoiOYiNbIxzpt8WRxq8Z,17
0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,4Zc7TCHzuNwL0AFBlyLdyr,20
0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,7txxAtOMwLLnQTpKeBL6bp,4
0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,6Nm8h73ycDG2saCnZV8poF,12
0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,5LyRtsQLhcXmy50VXhQXXS,19
0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,5CPXR6lDTvngxtmMZxnWmC,19
0.348,0.7,4,-8.885,1,0.0611,0.0397,0.00228,0.106,0.416,93.614,710B9xFjNOisQtKtppZE9p,19
0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,54yLLvpezvPO1lA3GspiZj,15
0.333,0.445,3,-16.343,0,0.0283,0.00858,0.0451,0.167,0.35,89.371,3HzWxmvpQU3QHQ59zw1X4V,15
0.67,0.864,0,-5.2,0,0.0525,0.0894,2.65e-05,0.119,0.732,132.011,4hxd9xX8SNH0R2XSrXRATW,12
0.286,0.728,0,-6.608,1,0.0616,0.000174,0.836,0.133,0.467,171.441,0pwObEOHolQZSldJ2q1wpy,20
0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,1158ckiB5S4cpsdYHDB9IF,19
0.31,0.991,5,-3.769,0,0.316,0.000132,0.085,0.0969,0.0395,140.071,3U9gogDStAfWxSm91PJuxb,10
0.371,0.973,10,-5.303,0,0.135,0.000641,0.00163,0.0423,0.444,127.721,3cFnb3Rg9a7Gzqxc5QQ9YZ,15
0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,5IX4TbIR5mMHGE4wiWwKW0,19
0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,2SgbR6ttzoNlCRGQOKjrop,19
0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,3nlGByvetDcS1uomAoiBmy,19
0.684,0.851,9,-9.792,1,0.0407,0.000613,0.0029,0.535,0.512,112.662,4tvBoSWeIW0bjhKNre5mod,1
0.197,0.956,10,-2.908,0,0.0663,7.61e-05,0.00992,0.261,0.209,177.018,6zKF4293k44ItKWJJgrhXv,4
0.536,0.849,0,-4.702,1,0.0616,0.00318,0.00197,0.104,0.305,127.002,1BrgjqSg9du0lj3TUMLluL,19
0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,3vV3cr2TpPqFk07zxYUbla,4
0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,3uMmllZo1AfoEnVT4ENCD3,4
0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,5qFxuUIAwJlzO60vqOiL7y,17
0.409,0.915,2,-7.205,1,0.0667,0.00444,0.0022,0.342,0.409,138.143,1aR6W01r094onPc4O2avEp,20
0.5,0.946,5,-5.428,1,0.072,0.0221,4.21e-05,0.068,0.45,94.544,6VZivrPxu9MJ5rIPIERg56,19
0.294,0.613,1,-10.527,1,0.0384,0.235,0.000494,0.139,0.228,112.385,5awljpWNO5TpXCyjpvCBbs,19
0.326,0.995,1,-4.38,1,0.147,9.41e-05,0.386,0.145,0.092,105.459,5ohfpKB5tt275f4Y4lQ9F7,19
0.272,0.958,0,-10.797,1,0.381,0.00195,4.63e-05,0.0915,0.0382,136.867,203xxdlledLFnkqrUleD72,10
0.364,0.935,2,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,3jagGO7eHHuaD53ibehkux,19
0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,55mJleti2WfWEFNFcBduhc,15
0.468,0.996,11,-3.027,0,0.179,1.41e-05,0.0,0.26,0.094,75.978,35aYLuIWeFd7iM7rY3x5GB,15
0.446,0.97,9,-5.004,0,0.0508,0.00754,0.000275,0.199,0.595,94.233,2SrVGpjv0mqCR6j9EZPSm2,15
0.518,0.858,0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,2dXsILW8gzkosqleHAvl0v,19
0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,4f3RDq9nYPBeR1yMSgnmBm,4
0.477,0.859,0,-8.625,1,0.0387,0.000333,0.000155,0.265,0.629,91.009,5VZwMq6yaFb04PCTfdNY3K,19
0.418,0.835,0,-4.824,0,0.0449,2.33e-06,0.766,0.289,0.549,104.986,0JBQnLKfLXmlkquabLtAgd,0
0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,1yc53HK08sDab7PDFgnLWk,15
0.46,0.876,5,-5.39,1,0.045,6.85e-05,0.798,0.151,0.499,164.992,5gNyrx8elXaXXs3vFC1ufZ,20
0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,2dbOYFfS7r7NAzquRvji9A,19
0.444,0.911,11,-6.117,0,0.0398,0.0139,0.00955,0.0868,0.556,106.437,7DuRbuweGD2cpGN74cpPAF,15
0.668,0.788,5,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,7hgtn706RqLE5q1mWe8aQx,11
0.551,0.991,2,-2.642,0,0.0962,0.0338,2.06e-05,0.429,0.259,117.98,3p9GbXMy1f9Efhdfj0QNBG,15
0.487,0.976,7,-7.567,1,0.105,6.8e-06,0.352,0.242,0.305,133.176,49IA4BhFCOWZQ7A7wxfa4e,19
0.364,0.982,6,-7.034,0,0.195,6.65e-05,0.0124,0.163,0.127,113.772,0dpFb4qv92TE9R00Lq4SAW,15
0.512,0.996,2,-2.1,1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,04EtBLFIxbcVt9NdYgcrpF,19
0.513,0.88,7,-4.69,0,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,60fUDmIWuKhngaeBIVhqIV,15
0.289,0.989,1,-4.006,1,0.11,6e-06,0.179,0.122,0.198,136.419,4VcN84ZdC7doe4yoIarJUA,19
0.271,0.866,5,-4.072,0,0.0578,0.0489,0.000762,0.116,0.127,175.665,7Chqf4yGnQlLWAWic9b0ET,4
0.329,0.885,9,-10.661,1,0.0904,0.0242,0.00433,0.735,0.481,163.538,76BYv24CcZt2u94JRjmATX,1
0.278,0.937,7,-6.952,1,0.168,0.000535,0.118,0.227,0.29,154.244,3qHlBxD3acw5nrl7Padt0v,20
0.235,0.867,9,-6.408,0,0.0647,0.000133,0.000938,0.0758,0.305,142.939,6aY8pSRwrJ9IjPAzr0dd0S,4
0.539,0.982,0,-4.495,1,0.0592,1.42e-05,0.462,0.371,0.145,132.984,0Vcpo9El50PNNbZXfKbNti,9
0.574,0.943,11,-5.238,1,0.0769,3.69e-05,0.0317,0.366,0.72,112.009,5YeQoMo5py82YmqXMTjM5S,11
0.372,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,1erRDf98WX0VllciGPYO1H,15
0.298,0.983,6,-6.566,0,0.464,0.00128,5.63e-05,0.78,0.106,89.629,3eI2C0gohXlg4AsavdYSiz,10
0.493,0.938,11,-6.526,1,0.105,4.7e-05,0.0339,0.0851,0.567,136.521,5Z7U8TRHAlX2uL2lVYv5Wa,11
0.575,0.881,9,-13.012,1,0.0357,0.000117,2.69e-05,0.147,0.699,132.127,28TcG73tbc4iGrGBFjiBnR,11
0.367,0.445,9,-13.615,0,0.0286,0.0478,0.00284,0.163,0.149,67.197,01Q4wU19hamqnhNjtuvTyI,15
0.342,0.926,7,-6.313,0,0.0939,3.96e-05,0.683,0.186,0.0972,147.313,14JG4VbsqeLsFuDJlkybOT,4
0.554,0.949,2,-4.928,1,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,4UEo1b0wWrtHMC8bVqPiH8,19
0.445,0.964,9,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,28WmNsclKsrVmdv3tDmoYU,10
0.213,0.927,7,-3.378,0,0.14,0.000729,4.85e-06,0.081,0.28,162.109,1kdiiFGX1Htx0aVZYaDwEJ,4
0.175,0.945,6,-4.632,1,0.0832,0.000226,0.0056,0.285,0.169,118.282,07zQA8UkyxpmnRhPjHOVOB,19
0.285,0.825,1,-7.049,0,0.0466,0.000826,0.0,0.268,0.516,164.611,6w8dBm5KlXxWejYrbGS1EJ,4
0.117,0.983,2,-5.728,1,0.2,2.91e-06,0.0627,0.36,0.102,164.227,5UCZhWiEj8q5jid3zu8JKw,20
0.103,0.859,7,-6.107,1,0.0803,0.000339,0.168,0.0974,0.306,186.415,1kLXoAje5Z4mlZOAFgZZj3,20
0.533,0.954,9,-6.632,1,0.0505,9.66e-06,0.398,0.051,0.398,129.758,6IvxXL0dqXJlgIoIFfMqFA,13
0.426,0.881,4,-3.458,0,0.0403,0.0011,0.00279,0.124,0.384,140.004,0I7y3aEavUHgkt4aCreBDa,4
0.533,0.958,2,-9.954,1,0.0401,6.97e-05,0.852,0.114,0.451,147.998,1hML41cb7Plde0dpsYALqU,9
0.622,0.88,1,-7.117,1,0.227,0.00102,0.894,0.0927,0.252,141.998,7zUtaRZWLP0PyvX4ZhUPSx,9
0.591,0.811,11,-10.142,0,0.0678,0.141,0.839,0.145,0.09,147.001,4LfKG8aasIHYaB3Qz85e6b,8
0.761,0.859,0,-9.849,1,0.138,0.0161,0.765,0.169,0.293,139.971,6IAncdNCislYD1XAWnAq8k,9
0.625,0.932,6,-8.365,1,0.0597,0.026,0.866,0.104,0.623,139.998,1cNkaK5pxDe0J8lQt7bH4e,13
0.679,0.924,1,-6.473,1,0.0353,0.000319,0.763,0.662,0.148,139.998,51Fp3CRyIQNmxnZePbUuKO,2
0.69,0.863,6,-9.962,0,0.0943,0.0101,0.802,0.109,0.28,138.018,1S4IUzUaywOUSrv08gwybW,0
0.585,0.996,2,-7.224,1,0.0684,0.0017,0.831,0.149,0.212,146.002,6nNTTKyYEt5B9u2aWhqOwQ,9
0.632,0.995,3,-7.055,0,0.0649,0.000315,0.899,0.0653,0.161,141.998,7kBAvb6HSxMoeaOoQ5kYYl,0
0.717,0.986,11,-5.267,0,0.158,0.00127,0.838,0.0222,0.109,129.989,7yyNaKHvH76G4tohz4cM7u,8
0.635,0.982,11,-8.028,1,0.0599,0.000135,0.811,0.1,0.499,147.992,00B7lDl8Dfrt1X41Hu3i4F,13
0.761,0.994,10,-7.959,0,0.0595,0.0405,0.834,0.117,0.28,133.989,1zUhql1LTReywv6tAz5YqD,8
0.499,0.925,6,-8.94,1,0.0415,1.2e-05,0.834,0.0585,0.0306,145.003,0kQIDuoOXZlUocVhdDU8MH,13
